Product ID,Category,Brand,Season,Size,Color,Original Price,Markdown Percentage,Current Price,Purchase Date,Stock Quantity,Customer Rating,Is Returned,Return Reason,Discount Amount,Rating Category,Price Realization,Discount %,Stock Value,Stock Status,Discount Category
FB001571,Bottoms,Uniqlo,Spring,Unknown,Gray,$28.76,54.70,$13.03,14-May-25,2,4.4,True,Color Mismatch,15.73,High Satisfaction,0.45,54.69%,$57.52,Low Stock,High Discount
FB001583,Dresses,Gap,Spring,XL,Red,$131.7,15.80,$110.89,12-Aug-24,49,1.4,True,Damaged,20.81,Low Satisfaction,0.84,15.80%,"$6,453.30",Over Stock,Moderate Discount
FB001623,Dresses,Uniqlo,Spring,S,Pink,$63.07,53.60,$29.26,20-May-25,4,1.5,True,Color Mismatch,33.81,Low Satisfaction,0.46,53.61%,$252.28,Optimal Stock,High Discount
FB001637,Tops,Banana Republic,Spring,XXL,Red,$43.38,45.90,$23.47,03-Dec-24,47,3.7,True,Changed Mind,19.91,Moderate,0.54,45.90%,"$2,038.86",Over Stock,High Discount
FB001727,Dresses,Mango,Spring,XL,Green,$101.09,24.80,$76.02,02-Sep-24,7,4.5,True,Damaged,25.07,High Satisfaction,0.75,24.80%,$707.63,Low Stock,Moderate Discount
FB001759,Shoes,Forever21,Spring,XXL,Beige,$146.23,40.00,$87.74,27-Jan-25,17,2.6,True,Quality Issue,58.49,Low Satisfaction,0.60,40.00%,"$2,485.91",Over Stock,Moderate Discount
FB001804,Outerwear,Banana Republic,Spring,XS,Navy,$139.73,54.30,$63.86,27-Mar-25,38,3.0,True,Changed Mind,75.87,Moderate,0.46,54.30%,"$5,309.74",Over Stock,High Discount
FB001838,Shoes,Forever21,Spring,Unknown,White,$107.09,43.10,$60.93,14-Feb-25,16,4.7,True,Changed Mind,46.16,High Satisfaction,0.57,43.10%,"$1,713.44",Optimal Stock,High Discount
FB001858,Bottoms,Ann Taylor,Spring,Unknown,Gray,$35.21,14.70,$30.03,23-Dec-24,15,3.1,True,Quality Issue,5.18,Moderate,0.85,14.71%,$528.15,Optimal Stock,Low Discount
FB002042,Tops,Gap,Spring,S,Purple,$28.73,26.40,$21.15,10-Oct-24,47,2.3,True,Size Issue,7.58,Low Satisfaction,0.74,26.38%,"$1,350.31",Over Stock,Moderate Discount
FB002082,Bottoms,Zara,Spring,S,Pink,$86.,36.70,$54.44,23-Apr-25,18,2.4,True,Size Issue,31.56,Low Satisfaction,0.63,36.70%,"$1,548.00",Over Stock,Moderate Discount
FB000057,Tops,H&M,Spring,S,Beige,$73.71,0.00,$73.71,10-Jul-25,35,3.9,True,Quality Issue,0.00,Moderate,1.00,0.00%,"$2,579.85",Over Stock,No Discount
FB000088,Dresses,Banana Republic,Spring,S,Navy,$136.97,0.00,$136.97,25-Oct-24,17,4.4,True,Quality Issue,0.00,High Satisfaction,1.00,0.00%,"$2,328.49",Optimal Stock,No Discount
FB000136,Tops,Gap,Spring,L,Black,$112.63,0.00,$112.63,14-Oct-24,50,3.6,True,Quality Issue,0.00,Moderate,1.00,0.00%,"$5,631.50",Over Stock,No Discount
FB000140,Shoes,Uniqlo,Spring,L,White,$154.13,0.00,$154.13,01-Oct-24,31,4.1,True,Size Issue,0.00,High Satisfaction,1.00,0.00%,"$4,778.03",Over Stock,No Discount
FB000175,Dresses,Ann Taylor,Spring,M,Gray,$45.97,0.00,$45.97,28-Aug-24,37,3.2,True,Quality Issue,0.00,Moderate,1.00,0.00%,"$1,700.89",Over Stock,No Discount
FB000221,Outerwear,H&M,Spring,XS,Purple,$167.02,0.00,$167.02,30-Jan-25,26,2.6,True,Size Issue,0.00,Low Satisfaction,1.00,0.00%,"$4,342.52",Over Stock,No Discount
FB000248,Bottoms,Banana Republic,Spring,M,Black,$72.07,0.00,$72.07,08-May-25,20,3.0,True,Color Mismatch,0.00,Moderate,1.00,0.00%,"$1,441.40",Over Stock,No Discount
FB000259,Shoes,Banana Republic,Spring,XL,Beige,$143.45,0.00,$143.45,27-Sep-24,39,3.0,True,Quality Issue,0.00,Moderate,1.00,0.00%,"$5,594.55",Over Stock,No Discount
FB000342,Bottoms,Ann Taylor,Spring,M,White,$95.61,0.00,$95.61,10-Jun-25,47,4.7,True,Quality Issue,0.00,High Satisfaction,1.00,0.00%,"$4,493.67",Over Stock,No Discount
FB000411,Tops,Gap,Spring,XS,Green,$101.88,0.00,$101.88,14-Mar-25,46,3.0,True,Size Issue,0.00,Moderate,1.00,0.00%,"$4,686.48",Over Stock,No Discount
FB000459,Tops,Gap,Spring,XS,Red,$32.01,0.00,$32.01,09-May-25,43,3.4,True,Wrong Item,0.00,Moderate,1.00,0.00%,"$1,376.43",Over Stock,No Discount
FB000509,Bottoms,Mango,Spring,XL,Purple,$42.47,0.00,$42.47,14-Nov-24,33,4.5,True,Changed Mind,0.00,High Satisfaction,1.00,0.00%,"$1,401.51",Over Stock,No Discount
FB000559,Tops,Ann Taylor,Spring,S,Navy,$79.33,0.00,$79.33,30-Jan-25,10,3.4,True,Changed Mind,0.00,Moderate,1.00,0.00%,$793.30,Optimal Stock,No Discount
FB000608,Dresses,Zara,Spring,M,Red,$95.33,0.00,$95.33,07-Jun-25,36,3.0,True,Quality Issue,0.00,Moderate,1.00,0.00%,"$3,431.88",Over Stock,No Discount
FB000618,Bottoms,H&M,Spring,XS,Beige,$90.66,0.00,$90.66,20-Mar-25,49,2.4,True,Color Mismatch,0.00,Low Satisfaction,1.00,0.00%,"$4,442.34",Over Stock,No Discount
FB000644,Outerwear,Mango,Spring,S,Purple,$172.93,0.00,$172.93,12-Apr-25,43,4.7,True,Quality Issue,0.00,High Satisfaction,1.00,0.00%,"$7,435.99",Over Stock,No Discount
FB000648,Outerwear,Ann Taylor,Spring,S,Purple,$119.78,0.00,$119.78,04-Apr-25,22,1.5,True,Color Mismatch,0.00,Low Satisfaction,1.00,0.00%,"$2,635.16",Over Stock,No Discount
FB000656,Accessories,Ann Taylor,Spring,Unknown,Black,$77.48,0.00,$77.48,07-Oct-24,49,3.3,True,Quality Issue,0.00,Moderate,1.00,0.00%,"$3,796.52",Over Stock,No Discount
FB000674,Dresses,Mango,Spring,XS,Pink,$148.98,0.00,$148.98,26-Oct-24,11,2.2,True,Wrong Item,0.00,Low Satisfaction,1.00,0.00%,"$1,638.78",Over Stock,No Discount
FB000829,Shoes,Ann Taylor,Spring,XL,Gray,$162.97,0.00,$162.97,22-Nov-24,47,2.2,True,Wrong Item,0.00,Low Satisfaction,1.00,0.00%,"$7,659.59",Over Stock,No Discount
FB000833,Bottoms,Gap,Spring,L,Beige,$75.14,0.00,$75.14,27-Jan-25,41,3.0,True,Changed Mind,0.00,Moderate,1.00,0.00%,"$3,080.74",Over Stock,No Discount
FB001089,Outerwear,Banana Republic,Spring,XXL,Black,$92.25,0.00,$92.25,28-May-25,22,3.3,True,Wrong Item,0.00,Moderate,1.00,0.00%,"$2,029.50",Over Stock,No Discount
FB001126,Shoes,Uniqlo,Spring,XL,Blue,$100.39,0.00,$100.39,07-Mar-25,24,3.2,True,Quality Issue,0.00,Moderate,1.00,0.00%,"$2,409.36",Over Stock,No Discount
FB001142,Accessories,Banana Republic,Spring,Unknown,Gray,$77.78,0.00,$77.78,07-Jul-25,23,2.5,True,Size Issue,0.00,Low Satisfaction,1.00,0.00%,"$1,788.94",Over Stock,No Discount
FB001165,Bottoms,Forever21,Spring,L,Beige,$75.99,0.00,$75.99,18-Feb-25,19,1.7,True,Size Issue,0.00,Low Satisfaction,1.00,0.00%,"$1,443.81",Over Stock,No Discount
FB001239,Shoes,H&M,Spring,S,Purple,$102.46,0.00,$102.46,17-Dec-24,20,3.7,True,Quality Issue,0.00,Moderate,1.00,0.00%,"$2,049.20",Over Stock,No Discount
FB001268,Bottoms,Banana Republic,Spring,L,Green,$32.74,0.00,$32.74,12-Aug-24,23,4.0,True,Damaged,0.00,High Satisfaction,1.00,0.00%,$753.02,Optimal Stock,No Discount
FB001358,Outerwear,Banana Republic,Spring,XL,Red,$135.02,0.00,$135.02,30-Jul-25,25,3.4,True,Changed Mind,0.00,Moderate,1.00,0.00%,"$3,375.50",Over Stock,No Discount
FB001455,Accessories,Uniqlo,Spring,Unknown,Purple,$63.42,0.00,$63.42,12-Nov-24,19,2.9,True,Color Mismatch,0.00,Moderate,1.00,0.00%,"$1,204.98",Over Stock,No Discount
FB001539,Outerwear,Banana Republic,Spring,S,Brown,$203.02,0.00,$203.02,17-May-25,23,3.5,True,Quality Issue,0.00,Moderate,1.00,0.00%,"$4,669.46",Over Stock,No Discount
FB001559,Tops,H&M,Spring,L,Brown,$59.8,0.00,$59.8,06-Apr-25,50,2.2,True,Size Issue,0.00,Low Satisfaction,1.00,0.00%,"$2,990.00",Over Stock,No Discount
FB001569,Outerwear,Zara,Spring,XS,Beige,$228.46,0.00,$228.46,07-Feb-25,7,2.5,True,Quality Issue,0.00,Low Satisfaction,1.00,0.00%,"$1,599.22",Over Stock,No Discount
FB001710,Bottoms,Mango,Spring,L,Pink,$76.45,0.00,$76.45,10-Jun-25,16,1.0,True,Color Mismatch,0.00,Low Satisfaction,1.00,0.00%,"$1,223.20",Over Stock,No Discount
FB001795,Dresses,Ann Taylor,Spring,XXL,White,$151.83,0.00,$151.83,17-Jun-25,24,4.3,True,Wrong Item,0.00,High Satisfaction,1.00,0.00%,"$3,643.92",Optimal Stock,No Discount
FB001861,Accessories,Forever21,Spring,Unknown,Navy,$45.19,0.00,$45.19,28-Feb-25,38,1.6,True,Wrong Item,0.00,Low Satisfaction,1.00,0.00%,"$1,717.22",Over Stock,No Discount
FB001943,Shoes,Ann Taylor,Spring,S,Red,$132.82,0.00,$132.82,17-Mar-25,40,3.0,True,Changed Mind,0.00,Moderate,1.00,0.00%,"$5,312.80",Over Stock,No Discount
FB001951,Shoes,Banana Republic,Spring,XXL,Green,$184.7,0.00,$184.7,19-Sep-24,39,2.1,True,Size Issue,0.00,Low Satisfaction,1.00,0.00%,"$7,203.30",Over Stock,No Discount
FB001986,Tops,H&M,Spring,L,Navy,$109.76,0.00,$109.76,12-Jan-25,23,2.0,True,Quality Issue,0.00,Low Satisfaction,1.00,0.00%,"$2,524.48",Over Stock,No Discount
FB001993,Shoes,Uniqlo,Spring,S,Red,$78.44,0.00,$78.44,20-Sep-24,42,3.0,True,Quality Issue,0.00,Moderate,1.00,0.00%,"$3,294.48",Over Stock,No Discount
FB002085,Outerwear,Gap,Spring,XS,Red,$119.36,0.00,$119.36,02-Jul-25,30,2.7,True,Size Issue,0.00,Low Satisfaction,1.00,0.00%,"$3,580.80",Over Stock,No Discount
FB002109,Dresses,H&M,Spring,XL,Navy,$105.98,0.00,$105.98,02-Oct-24,32,2.5,True,Size Issue,0.00,Low Satisfaction,1.00,0.00%,"$3,391.36",Over Stock,No Discount
FB000001,Outerwear,Zara,Spring,XL,Red,$196.01,0.00,$196.01,05-Jul-25,37,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$7,252.37",Over Stock,No Discount
FB000004,Shoes,Uniqlo,Spring,XL,Black,$75.36,0.00,$75.36,07-Jul-25,48,2.6,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$3,617.28",Over Stock,No Discount
FB000011,Tops,Mango,Spring,L,Black,$116.84,0.00,$116.84,25-Apr-25,3,4.4,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,$350.52,Low Stock,No Discount
FB000013,Bottoms,Ann Taylor,Spring,S,White,$37.51,0.00,$37.51,04-Jan-25,43,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,612.93",Over Stock,No Discount
FB000022,Accessories,Zara,Spring,Unknown,Brown,$62.3,0.00,$62.3,24-Sep-24,10,2.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$623.00,Over Stock,No Discount
FB000030,Shoes,Gap,Spring,XL,Red,$77.63,0.00,$77.63,24-Oct-24,1,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,$77.63,Low Stock,No Discount
FB000033,Shoes,Zara,Spring,XL,Purple,$143.78,0.00,$143.78,16-Oct-24,43,1.1,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$6,182.54",Over Stock,No Discount
FB000044,Shoes,Zara,Spring,XL,Pink,$129.85,0.00,$129.85,25-Apr-25,36,3.3,False,Not Returned,0.00,Moderate,1.00,0.00%,"$4,674.60",Over Stock,No Discount
FB000052,Outerwear,Forever21,Spring,S,White,$222.26,0.00,$222.26,03-May-25,50,4.5,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$11,113.00",Over Stock,No Discount
FB000054,Outerwear,Zara,Spring,S,White,$166.76,0.00,$166.76,12-Jun-25,21,4.2,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$3,501.96",Optimal Stock,No Discount
FB000068,Tops,Forever21,Spring,XL,Black,$76.5,0.00,$76.5,26-Jan-25,17,4.6,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,300.50",Optimal Stock,No Discount
FB000075,Dresses,Mango,Spring,XS,Green,$100.96,0.00,$100.96,10-May-25,32,3.3,False,Not Returned,0.00,Moderate,1.00,0.00%,"$3,230.72",Over Stock,No Discount
FB000077,Dresses,Mango,Spring,XXL,Red,$153.32,0.00,$153.32,13-Sep-24,43,2.9,False,Not Returned,0.00,Moderate,1.00,0.00%,"$6,592.76",Over Stock,No Discount
FB000103,Dresses,Uniqlo,Spring,S,Beige,$126.37,0.00,$126.37,08-Nov-24,25,1.8,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$3,159.25",Over Stock,No Discount
FB000106,Bottoms,Banana Republic,Spring,XL,Beige,$100.98,0.00,$100.98,17-Jun-25,21,2.8,False,Not Returned,0.00,Moderate,1.00,0.00%,"$2,120.58",Over Stock,No Discount
FB000111,Outerwear,Uniqlo,Spring,L,Black,$92.83,0.00,$92.83,20-Jul-25,9,1.2,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$835.47,Over Stock,No Discount
FB000116,Tops,Zara,Spring,XXL,Brown,$49.67,0.00,$49.67,06-Sep-24,37,2.3,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,837.79",Over Stock,No Discount
FB000118,Dresses,Zara,Spring,M,Navy,$133.82,0.00,$133.82,25-Nov-24,12,1.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,605.84",Over Stock,No Discount
FB000120,Outerwear,Zara,Spring,L,Red,$248.58,0.00,$248.58,04-Jul-25,27,1.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$6,711.66",Over Stock,No Discount
FB000127,Shoes,Ann Taylor,Spring,XXL,Blue,$81.64,0.00,$81.64,06-Dec-24,50,1.1,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$4,082.00",Over Stock,No Discount
FB000129,Outerwear,Ann Taylor,Spring,XS,Pink,$98.61,0.00,$98.61,05-Mar-25,1,2.6,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$98.61,Low Stock,No Discount
FB000131,Dresses,Banana Republic,Spring,XL,Purple,$79.13,0.00,$79.13,16-Nov-24,11,3.6,False,Not Returned,0.00,Moderate,1.00,0.00%,$870.43,Optimal Stock,No Discount
FB000132,Bottoms,Mango,Spring,S,Green,$96.11,0.00,$96.11,12-Apr-25,13,4.2,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,249.43",Optimal Stock,No Discount
FB000133,Tops,Mango,Spring,XL,White,$116.61,0.00,$116.61,04-Nov-24,31,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$3,614.91",Over Stock,No Discount
FB000135,Tops,H&M,Spring,S,White,$110.78,0.00,$110.78,13-Jan-25,9,1.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$997.02,Over Stock,No Discount
FB000141,Dresses,Ann Taylor,Spring,XS,Gray,$131.5,0.00,$131.5,03-Nov-24,5,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,$657.50,Low Stock,No Discount
FB000144,Tops,H&M,Spring,L,Beige,$102.99,0.00,$102.99,16-Jul-25,41,3.9,False,Not Returned,0.00,Moderate,1.00,0.00%,"$4,222.59",Over Stock,No Discount
FB000150,Shoes,Banana Republic,Spring,L,Blue,$94.29,0.00,$94.29,15-Sep-24,18,1.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,697.22",Over Stock,No Discount
FB000156,Tops,Banana Republic,Spring,XL,Blue,$28.78,0.00,$28.78,03-Oct-24,21,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,$604.38,Over Stock,No Discount
FB000164,Accessories,H&M,Spring,Unknown,Green,$23.11,0.00,$23.11,17-Sep-24,2,1.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$46.22,Optimal Stock,No Discount
FB000167,Accessories,Mango,Spring,Unknown,Black,$53.66,0.00,$53.66,19-Dec-24,40,2.8,False,Not Returned,0.00,Moderate,1.00,0.00%,"$2,146.40",Over Stock,No Discount
FB000181,Outerwear,H&M,Spring,XS,Red,$137.16,0.00,$137.16,26-Sep-24,34,3.2,False,Not Returned,0.00,Moderate,1.00,0.00%,"$4,663.44",Over Stock,No Discount
FB000190,Bottoms,Uniqlo,Spring,XXL,Brown,$66.51,0.00,$66.51,04-Oct-24,32,2.1,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,128.32",Over Stock,No Discount
FB000212,Tops,Zara,Spring,M,Black,$82.94,0.00,$82.94,17-Jul-25,46,1.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$3,815.24",Over Stock,No Discount
FB000213,Tops,Uniqlo,Spring,L,Blue,$99.71,0.00,$99.71,21-Aug-24,23,1.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,293.33",Over Stock,No Discount
FB000229,Outerwear,H&M,Spring,S,Beige,$191.54,0.00,$191.54,10-Oct-24,18,1.2,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$3,447.72",Over Stock,No Discount
FB000230,Accessories,Ann Taylor,Spring,Unknown,Beige,$42.23,0.00,$42.23,14-Jul-25,15,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,$633.45,Optimal Stock,No Discount
FB000235,Tops,Gap,Spring,S,Black,$25.96,0.00,$25.96,04-Oct-24,2,1.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$51.92,Optimal Stock,No Discount
FB000236,Bottoms,Zara,Spring,XXL,Red,$60.25,0.00,$60.25,16-Aug-24,25,4.1,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,506.25",Optimal Stock,No Discount
FB000239,Shoes,Forever21,Spring,L,Brown,$136.,0.00,$136.,01-Aug-25,46,4.5,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$6,256.00",Over Stock,No Discount
FB000294,Shoes,Zara,Spring,S,Purple,$117.85,0.00,$117.85,23-Dec-24,34,3.3,False,Not Returned,0.00,Moderate,1.00,0.00%,"$4,006.90",Over Stock,No Discount
FB000296,Shoes,Zara,Spring,XXL,Red,$80.14,0.00,$80.14,31-Mar-25,10,5.0,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,$801.40,Low Stock,No Discount
FB000310,Outerwear,Mango,Spring,L,Purple,$157.45,0.00,$157.45,26-May-25,7,2.9,False,Not Returned,0.00,Moderate,1.00,0.00%,"$1,102.15",Optimal Stock,No Discount
FB000320,Shoes,Uniqlo,Spring,S,Beige,$152.53,0.00,$152.53,21-Nov-24,24,4.2,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$3,660.72",Optimal Stock,No Discount
FB000323,Bottoms,H&M,Spring,Unknown,White,$106.37,0.00,$106.37,06-Apr-25,37,4.9,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$3,935.69",Over Stock,No Discount
FB000330,Accessories,Gap,Spring,Unknown,Beige,$76.94,0.00,$76.94,13-Jun-25,21,4.3,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,615.74",Optimal Stock,No Discount
FB000334,Accessories,Zara,Spring,Unknown,Navy,$48.5,0.00,$48.5,09-May-25,46,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$2,231.00",Over Stock,No Discount
FB000353,Dresses,Banana Republic,Spring,XS,Black,$163.27,0.00,$163.27,23-Apr-25,24,2.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$3,918.48",Over Stock,No Discount
FB000360,Tops,H&M,Spring,L,Purple,$95.19,0.00,$95.19,09-Feb-25,13,4.1,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,237.47",Optimal Stock,No Discount
FB000362,Bottoms,Gap,Spring,XXL,Beige,$97.29,0.00,$97.29,29-Jul-25,42,4.5,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$4,086.18",Over Stock,No Discount
FB000367,Outerwear,Banana Republic,Spring,L,White,$80.11,0.00,$80.11,16-Apr-25,34,1.8,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,723.74",Over Stock,No Discount
FB000372,Outerwear,Zara,Spring,XL,Black,$158.37,0.00,$158.37,15-Feb-25,33,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$5,226.21",Over Stock,No Discount
FB000375,Tops,Uniqlo,Spring,XL,Red,$26.01,0.00,$26.01,23-Feb-25,9,4.0,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,$234.09,Low Stock,No Discount
FB000389,Accessories,Banana Republic,Spring,Unknown,Blue,$28.82,0.00,$28.82,23-Oct-24,30,2.8,False,Not Returned,0.00,Moderate,1.00,0.00%,$864.60,Over Stock,No Discount
FB000418,Shoes,Mango,Spring,M,Purple,$138.69,0.00,$138.69,02-Dec-24,0,2.9,False,Not Returned,0.00,Moderate,1.00,0.00%,$0.00,Low Stock,No Discount
FB000419,Outerwear,Gap,Spring,XXL,Navy,$175.7,0.00,$175.7,23-Feb-25,20,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$3,514.00",Over Stock,No Discount
FB000428,Bottoms,Zara,Spring,XXL,Purple,$56.05,0.00,$56.05,16-Jul-25,9,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,$504.45,Optimal Stock,No Discount
FB000431,Accessories,Uniqlo,Spring,Unknown,Purple,$24.53,0.00,$24.53,20-Aug-24,44,4.2,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,079.32",Over Stock,No Discount
FB000432,Shoes,Mango,Spring,L,Green,$131.25,0.00,$131.25,18-Jun-25,12,1.6,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,575.00",Over Stock,No Discount
FB000437,Bottoms,Ann Taylor,Spring,L,Blue,$96.05,0.00,$96.05,09-Sep-24,15,4.0,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,440.75",Optimal Stock,No Discount
FB000444,Outerwear,Banana Republic,Spring,L,Navy,$90.27,0.00,$90.27,16-Apr-25,35,4.2,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$3,159.45",Over Stock,No Discount
FB000446,Tops,Ann Taylor,Spring,Unknown,Purple,$58.56,0.00,$58.56,23-Jan-25,21,2.3,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,229.76",Over Stock,No Discount
FB000454,Accessories,Ann Taylor,Spring,Unknown,White,$16.81,0.00,$16.81,31-Jul-25,16,2.8,False,Not Returned,0.00,Moderate,1.00,0.00%,$268.96,Over Stock,No Discount
FB000464,Bottoms,H&M,Spring,XL,Red,$36.85,0.00,$36.85,03-Jul-25,0,4.4,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,$0.00,Low Stock,No Discount
FB000466,Tops,Ann Taylor,Spring,S,Navy,$74.09,0.00,$74.09,07-Sep-24,35,3.4,False,Not Returned,0.00,Moderate,1.00,0.00%,"$2,593.15",Over Stock,No Discount
FB000467,Bottoms,Banana Republic,Spring,XS,Brown,$27.22,0.00,$27.22,09-Sep-24,14,2.4,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,$381.08,Over Stock,No Discount
FB000478,Accessories,Gap,Spring,Unknown,Pink,$69.59,0.00,$69.59,26-Sep-24,38,1.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,644.42",Over Stock,No Discount
FB000480,Shoes,Mango,Spring,XS,Pink,$124.26,0.00,$124.26,08-Aug-24,44,4.0,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$5,467.44",Over Stock,No Discount
FB000484,Shoes,Uniqlo,Spring,XS,Blue,$74.54,0.00,$74.54,07-Nov-24,4,3.5,False,Not Returned,0.00,Moderate,1.00,0.00%,$298.16,Low Stock,No Discount
FB000501,Bottoms,Forever21,Spring,L,White,$117.26,0.00,$117.26,25-Sep-24,29,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$3,400.54",Over Stock,No Discount
FB000507,Bottoms,Banana Republic,Spring,M,Gray,$119.72,0.00,$119.72,18-Jan-25,18,3.7,False,Not Returned,0.00,Moderate,1.00,0.00%,"$2,154.96",Over Stock,No Discount
FB000524,Accessories,Forever21,Spring,Unknown,Navy,$25.34,0.00,$25.34,31-Jul-25,17,3.3,False,Not Returned,0.00,Moderate,1.00,0.00%,$430.78,Over Stock,No Discount
FB000526,Tops,Banana Republic,Spring,XS,Purple,$60.54,0.00,$60.54,10-Apr-25,35,1.7,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,118.90",Over Stock,No Discount
FB000532,Accessories,Zara,Spring,Unknown,Gray,$78.04,0.00,$78.04,09-Apr-25,38,4.9,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$2,965.52",Over Stock,No Discount
FB000541,Dresses,H&M,Spring,XL,Blue,$138.45,0.00,$138.45,28-Mar-25,18,3.3,False,Not Returned,0.00,Moderate,1.00,0.00%,"$2,492.10",Over Stock,No Discount
FB000547,Bottoms,Banana Republic,Spring,XS,Pink,$80.82,0.00,$80.82,11-Feb-25,42,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,"$3,394.44",Over Stock,No Discount
FB000548,Accessories,Uniqlo,Spring,Unknown,Beige,$56.44,0.00,$56.44,18-Mar-25,35,4.0,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,975.40",Over Stock,No Discount
FB000551,Bottoms,Banana Republic,Spring,L,Red,$89.99,0.00,$89.99,28-Feb-25,26,4.1,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$2,339.74",Over Stock,No Discount
FB000553,Dresses,Zara,Spring,L,Beige,$168.92,0.00,$168.92,14-Jul-25,11,4.4,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$1,858.12",Optimal Stock,No Discount
FB000556,Tops,Ann Taylor,Spring,XS,Pink,$38.5,0.00,$38.5,06-Mar-25,2,3.2,False,Not Returned,0.00,Moderate,1.00,0.00%,$77.00,Low Stock,No Discount
FB000561,Dresses,Ann Taylor,Spring,M,White,$141.42,0.00,$141.42,25-Mar-25,10,2.5,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$1,414.20",Over Stock,No Discount
FB000562,Shoes,Uniqlo,Spring,L,Black,$124.2,0.00,$124.2,28-Aug-24,24,1.0,False,Not Returned,0.00,Low Satisfaction,1.00,0.00%,"$2,980.80",Over Stock,No Discount
FB000573,Tops,H&M,Spring,XL,Brown,$39.56,0.00,$39.56,21-Jan-25,15,3.0,False,Not Returned,0.00,Moderate,1.00,0.00%,$593.40,Optimal Stock,No Discount
FB000581,Dresses,H&M,Spring,M,Red,$95.81,0.00,$95.81,09-May-25,47,4.9,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$4,503.07",Over Stock,No Discount
FB000599,Shoes,H&M,Spring,L,White,$185.13,0.00,$185.13,09-May-25,49,4.9,False,Not Returned,0.00,High Satisfaction,1.00,0.00%,"$9,071.37",Over Stock,No Discount
